lat_round,lon_round,jam_weight,event_count,total_duration,avg_duration,location_name,lat,lon,jam_score
54.66737,25.2437,55.0,1,55.0,55.0,Tūkstantmečio g. link Penerių g.,54.66737437740598,25.24370372382534,0.00043520405135407807
54.66765,25.17532,13501.0,87,8317.0,95.59770114942529,Oslo g. link Gariūnų–Paneriškių g. sankryžos,54.66765478959838,25.17531839143987,0.1068307254060256
54.66776,25.1757,10856.0,205,15080.0,73.5609756097561,Oslo g. link Gariūnų g. ,54.667759127161794,25.175698779911272,0.0859013669363613
54.66778,25.24203,1577.5,9,1405.0,156.11111111111111,Tūkstantmečio g. link Oslo g.,54.66778161540385,25.242031040964548,0.01248244347292833
54.66779,25.17516,1145.0,8,1145.0,143.125,Gariūnų g. link Gariūnų–Paneriškių g. sankryžos,54.66779051271756,25.175157053640085,0.009060157069098533
54.66783,25.24181,315.0,4,315.0,78.75,Tūkstantmečio g. link Dariaus Girėno - Žirnių g. sankryžos,54.66782823055757,25.241809149507773,0.002492532294118811
54.66803,25.1758,6810.0,60,6810.0,113.5,Oslo g. link Gariūnų–Paneriškių g. sankryžos,54.66802813982485,25.175800242417033,0.05388617435856857
54.66815,25.24055,4840.0,24,2140.0,89.16666666666667,Tūkstantmečio g. link Oslo g. ,54.66815434626125,25.24054966513718,0.03829795651915887
54.66821,25.17608,4721.0,87,6470.0,74.36781609195403,Gariūnų g. link Gariūnų–Paneriškių g. sankryžos,54.66821078443568,25.176084225172275,0.03735633320804732
54.6686,25.23825,935.0,7,740.0,105.71428571428571,Tūkstantmečio g. link Žirnių g. ,54.66859658588605,25.238246159299536,0.007398468873019327
54.66861,25.23804,21.0,1,30.0,30.0,Tūkstantmečio g. ties Savanorių žiedu,54.668610365739056,25.238044185128246,0.00016616881960792072
54.669,25.19794,301.0,14,430.0,30.714285714285715,Lazdynėlių g. link Lazdynėlių–Erfurto–Šiltnamių g. sankryžos,54.66899560221236,25.197941761890316,0.0023817530810468636
54.66916,25.23562,697.5,6,810.0,135.0,Tūkstantmečio g. link Žirnių g. ,54.66915902692887,25.235615196662017,0.005519178651263081
54.66922,25.238,112.5,1,45.0,45.0,Savanorių pr. link Savanorių pr.–Gerosios vilties g. sankryžos (į centrą),54.6692230559063,25.237995920570466,0.0008901901050424324
54.66979,25.23221,260.0,3,260.0,86.66666666666667,Laisvės pr. link Giraitės žiedo,54.669794287666164,25.23221409847328,0.0020573282427647326
54.66991,25.23165,1862.0,40,2660.0,66.5,Laisvės pr. link Giraitės žiedo,54.66991428157945,25.231647451363774,0.01473363533856897
54.67009,25.18469,402.5,2,230.0,115.0,Oslo g. link Laisvės pr.,54.67008829294467,25.184689539768918,0.0031849023758184804
54.67023,25.18393,1222.0,8,550.0,68.75,Oslo g. link Gariūnų g. ,54.67023093986774,25.183931816804968,0.009669442740994244
54.67028,25.18465,5842.5,27,2685.0,99.44444444444444,Oslo g. link Gariūnų g.,54.67027863475287,25.184645494711493,0.046230539455203654
54.67032,25.23052,265.0,1,265.0,265.0,Tūkstantmečio g. link Laisvės pr.,54.67032414354412,25.230517852490195,0.002096892247433285
54.67037,25.1853,11847.5,53,5360.0,101.13207547169812,Oslo g. link Gariūnų g.,54.670374140892086,25.185300894225655,0.09374690906213527
54.67037,25.18548,5462.8,121,7804.0,64.49586776859505,Oslo g. link Gariūnų g.,54.67037070798258,25.185480661846135,0.04322604894067378
54.67046,25.22943,712.5,4,660.0,165.0,Tūkstantmečio g. link Oslo g.,54.670461821356234,25.229429601357094,0.005637870665268738
54.67048,25.22983,129.0,3,120.0,40.0,Laisvės pr. link Oslo g.,54.67047773041133,25.22982777680491,0.0010207513204486558
54.67063,25.18787,100.0,1,100.0,100.0,Oslo g. link Gariūnų g.,54.67063451432049,25.187872079522418,0.000791280093371051
54.67064,25.20259,56.0,1,80.0,80.0,Oslo g. link Laisvės pr.,54.67064480335784,25.20258892508151,0.0004431168522877886
54.67068,25.1883,3737.5,23,3220.0,140.0,Oslo g. link Gariūnų g.,54.67067714874553,25.188301496372834,0.02957409348974303
54.67078,25.18872,4980.0,45,4980.0,110.66666666666667,Oslo g. link Gariūnų g.,54.670775858022914,25.18871535657492,0.03940574864987834
54.67078,25.18917,2570.0,29,2570.0,88.62068965517241,Oslo g. link Gariūnų g.,54.67078232051693,25.189170722220645,0.02033589839963601
54.67102,25.22719,120.0,1,120.0,120.0,Oslo g. ties Laisvės pr. 1-oje juostoje (link Vakarinio aplinkelio),54.6710183787454,25.227188776308974,0.0009495361120452613
54.67109,25.2171,52.5,1,75.0,75.0,Oslo g. link Giraitės žiedo,54.671090074505166,25.21710007809835,0.00041542204901980176
54.67148,25.22617,380.0,1,380.0,380.0,Laisvės pr. link Parodų g.,54.67147812262692,25.226172673817473,0.003006864354809994
54.67155,25.22755,370.0,1,370.0,370.0,Miškinių g. link Parodų g.,54.6715515092579,25.227548572023636,0.002927736345472889
54.67159,25.22503,1325.0,6,620.0,103.33333333333333,Oslo g. link Vakarinio aplinkkelio,54.67159103065611,25.225028504792803,0.010484461237166426
54.67166,25.22435,28.0,1,40.0,40.0,Oslo g. link Gariūnų g.,54.67166141243607,25.224349918762595,0.0002215584261438943
54.67186,25.22205,300.0,2,120.0,60.0,Oslo g. link Gariūnų g.,54.67185994241152,25.222053947393665,0.002373840280113153
54.67188,25.22137,101.5,2,145.0,72.5,Oslo g. link Gariūnų g.,54.67188475799642,25.221367301997315,0.0008031492947716168
54.6721,25.25639,8901.0,65,3600.0,55.38461538461539,Žemaitės g. link Savanorių pr.—Žemaitės g.—V. Pietario g. sankryžos,54.672103408621574,25.25639111726172,0.07043184111095725
54.67222,25.23882,130.0,1,130.0,130.0,G. Vilko g. link Tūkstantmečio žiedo,54.67221691447314,25.23882267137666,0.0010286641213823663
54.67229,25.25611,5675.0,33,2270.0,68.78787878787878,Žemaitės g. link Savanorių pr.—Žemaitės g.—V. Pietario g. sankryžos,54.67228642606487,25.256110380626296,0.044905145298807146
54.67238,25.25598,2125.0,14,850.0,60.714285714285715,Žemaitės g. link Savanorių pr.—Žemaitės g.—V. Pietario g. sankryžos,54.672379060012815,25.255982017295167,0.016814701984134834
54.67262,25.27496,1575.0,4,630.0,157.5,Kauno g. link V. Šopeno g.,54.6726151429862,25.27495588039314,0.012462661470594053
54.67266,25.27523,1762.5,12,705.0,58.75,Kauno g. link V. Šopeno g.,54.672659351833445,25.27523393899174,0.013946311645664775
54.67268,25.22269,4210.0,52,4690.0,90.1923076923077,Laisvės pr. link Giraitės žiedo,54.67268253920399,25.222694845454715,0.03331289193092125
54.67268,25.22384,1012.5,3,405.0,135.0,Laisvės pr. link Architektų g. viaduko (nuo Savanorių žiedo),54.6726824774137,25.223841750415346,0.00801171094538189
54.67277,25.22269,330.0,6,330.0,55.0,Laisvės pr. link Savanorių žiedo,54.67276592845545,25.222689300884362,0.0026112243081244683
54.67278,25.26903,137.5,1,55.0,55.0,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.67278410645285,25.269032790109108,0.0010880101283851952
54.67301,25.29565,140.0,3,200.0,66.66666666666667,Drujos g. link Aušros Vartų g.,54.673012837290315,25.295651859249652,0.0011077921307194715
54.67309,25.26892,37207.5,141,14883.0,105.55319148936171,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.67309333745934,25.268919333081808,0.2944155407410338
54.6732,25.26902,285.0,3,285.0,95.0,Švitrigailos g. link Švitrigailos–J. Basanavičiaus g. sankryžos.,54.67320119266199,25.269022373710786,0.002255148266107495
54.67321,25.26889,62.5,1,25.0,25.0,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.67321457483866,25.268894495915724,0.0004945500583569069
54.67322,25.22252,10657.5,196,15225.0,77.67857142857143,Laisvės pr. link Savanorių žiedo,54.67322254262476,25.222523268184254,0.08433067595101976
54.67326,25.26888,55362.5,283,22145.0,78.25088339222614,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.67325904425096,25.268882542003734,0.4380724416925481
54.67341,25.29723,65.0,1,65.0,65.0,Drujos g. link Aušros Vartų g.,54.67341491673842,25.297234840427166,0.0005143320606911831
54.67342,25.22249,20.0,1,20.0,20.0,Laisvės pr. link Savanorių žiedo,54.673415233918256,25.22248710356386,0.0001582560186742102
54.67342,25.26883,31605.0,149,12930.0,86.77852348993288,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.673417020399924,25.268828171733123,0.2500840735099207
54.67346,25.2688,570.0,8,570.0,71.25,Švitrigailos g. link Kauno g. — Švitrigailos g. (iš centro),54.67346121190258,25.268797191948025,0.00451029653221499
54.67354,25.26875,8047.5,54,3525.0,65.27777777777777,"Švitrigailos g., link Kauno g. — Švitrigailos g. (iš centro)",54.673535405956294,25.268750276366664,0.06367826551403533
54.67355,25.22655,390.0,1,390.0,390.0,Parodų g. link K. Jelskio g.,54.67355373149743,25.22655159816596,0.003085992364147099
54.67358,25.2224,3566.5,68,5095.0,74.92647058823529,Laisvės pr. link Savanorių žiedo,54.673576356862114,25.222397271329825,0.028221004530078534
54.67361,25.29775,4070.5,120,5815.0,48.458333333333336,Drujos g. link Aušros Vartų g.  ,54.67361496545902,25.297752563286075,0.032209056200668634
54.67362,25.2688,40600.0,163,16240.0,99.6319018404908,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.67361543403761,25.26880259915346,0.3212597179086467
54.67368,25.26872,1765.0,28,1765.0,63.035714285714285,"Švitrigailos g., link Kauno g. — Švitrigailos g. (iš centro)",54.67368077297771,25.26871788617088,0.01396609364799905
54.67369,25.26879,10250.0,35,4100.0,117.14285714285714,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.67368987860802,25.268786506348498,0.08110620957053273
54.67371,25.26873,13225.0,73,5290.0,72.46575342465754,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.673709087618384,25.26872953117789,0.1046467923483215
54.67377,25.26874,21295.0,97,8920.0,91.95876288659794,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.67377052752944,25.268743590541195,0.16850309588336532
54.67387,25.26873,235.0,5,235.0,47.0,Švitrigailos g. link Kauno—Švitrigailos g. sankryžos (iš centro),54.67387288928659,25.268727498152746,0.00185950821942197
54.67398,25.24151,42.0,1,60.0,60.0,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.67397782665805,25.24151300603172,0.00033233763921584143
54.67398,25.26879,687.5,4,275.0,68.75,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.673980905371266,25.268785931726285,0.005440050641925976
54.67399,25.26869,325.0,6,325.0,54.166666666666664,"Švitrigailos g., link Kauno–Švitrigailos g. sankryžos (iš centro)",54.673993861671356,25.268689946619855,0.0025716603034559157
54.67402,25.25363,250.0,1,250.0,250.0,Žemaitės g. link Savanorių pr.—Žemaitės g.—V. Pietario g. sankryžos,54.674023425257225,25.253625203513316,0.0019782002334276278
54.67408,25.26856,28.0,1,40.0,40.0,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.67408001880406,25.268564221814177,0.0002215584261438943
54.6741,25.22241,40.0,1,40.0,40.0,Laisvės pr. link Savanorių žiedo,54.67410423700516,25.22241211802384,0.0003165120373484204
54.67411,25.26857,990.5,48,1415.0,29.479166666666668,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.67410589430233,25.268572557914045,0.007837629324840261
54.67413,25.26864,24.5,1,35.0,35.0,"Švitrigailos g., link Kauno g.—Švitrigailos g. sankryžos (iš centro)",54.674127241692126,25.268641667427044,0.0001938636228759075
54.67424,25.25322,6375.0,54,2550.0,47.22222222222222,Žemaitės g. link Savanorių pr.—Žemaitės g.—V. Pietario g. sankryžos,54.67424077333544,25.25321801322689,0.050444105952404505
54.67426,25.2686,280.0,10,280.0,28.0,Švitrigailos g. link Kauno g. — Švitrigailos g. sankryžos (iš centro),54.67425751932619,25.268598752228755,0.002215584261438943
54.67463,25.26848,5950.0,39,2380.0,61.02564102564103,Švitrigailos g. (į centrą),54.674633184384064,25.268484905999433,0.04708116555557754
54.6747,25.24969,675.0,4,270.0,67.5,Savanorių pr. link Savanorių pr.–Gerosios Vilties g. sankryžos,54.674698009283006,25.249688871003453,0.0053411406302545945
54.67471,25.26845,25.0,1,25.0,25.0,Švitrigailos g. (link centro),54.67471466475506,25.26845371200221,0.00019782002334276275
54.67491,25.26838,545.0,15,770.0,51.333333333333336,Švitrigailos g. (į centrą),54.674906142638925,25.268377617049833,0.004312476508872228
54.67499,25.26842,367.5,10,525.0,52.5,Švitrigailos g. (link centro),54.67499045136253,25.268418043441535,0.0029079543431386125
54.6752,25.26829,350.0,3,140.0,46.666666666666664,"Švitrigailos g., link Naugarduko g.—Švitrigailos g. sankryžos (iš centro)",54.67519664827503,25.26829007603888,0.0027694803267986788
54.67522,25.26833,13700.0,77,5480.0,71.16883116883118,Švitrigailos g. (link centro),54.67521765775338,25.268327445601543,0.10840537279183399
54.67541,25.2682,25172.5,96,10069.0,104.88541666666667,"Švitrigailos g., link Naugarduko g.—Švitrigailos g. sankryžos (iš centro)",54.67540736808822,25.26819554414348,0.19918498150382782
54.67581,25.25089,250.0,2,100.0,50.0,V. Pietario g. link G. Vilko g. ,54.675812810430806,25.250888950142897,0.0019782002334276278
54.6763,25.25283,31.5,2,45.0,22.5,Savanorių pr. link Savanorių pr.–Žemaitės g.–V. Pietario g. sankryžos (iš centro),54.67629674270911,25.25282677582952,0.00024925322941188105
54.67632,25.25288,2812.5,14,1125.0,80.35714285714286,Savanorių pr. link Savanorių pr.–Žemaitės g.–V. Pietario g. sankryžos (iš centro),54.67632397899456,25.25287802052897,0.02225475262606081
54.67642,25.25306,87.5,1,35.0,35.0,Savanorių pr. link Savanorių pr.–Žemaitės g.–V. Pietario g. sankryžos (iš centro),54.67641711573139,25.25305679293582,0.0006923700816996697
54.67644,25.25317,112.5,1,45.0,45.0,Savanorių pr. link Savanorių pr.–Žemaitės g.–V. Pietario g. sankryžos (iš centro),54.6764430561156,25.25317389811274,0.0008901901050424324
54.67645,25.25306,5512.5,39,2205.0,56.53846153846154,Savanorių pr. link Savanorių pr.–Žemaitės g.–V. Pietario g. sankryžos (iš centro),54.676446845192686,25.253057933345797,0.04361931514707919
54.67649,25.25316,1137.5,5,455.0,91.0,Savanorių pr. link Savanorių pr.–Žemaitės g.–V. Pietario g. sankryžos (iš centro),54.67648526594727,25.253156970524532,0.009000811062095705
54.67886,25.31152,800.0,2,320.0,160.0,Drujos g. link S. Batoro g. ,54.67886061850247,25.311518412135467,0.006330240746968408
54.68024,25.26632,175.0,1,70.0,70.0,Švitrigailos g. (link centro),54.68023772619394,25.2663150843897,0.0013847401633993394
54.68329,25.26227,28.0,1,40.0,40.0,Molėtų pl. link Molėtų pl.-Geležinio Vilko g.-Mokslininkų g. sankryžos,54.683286633837774,25.262265081156393,0.0002215584261438943
54.68443,25.26072,4175.0,29,1670.0,57.58620689655172,Geležinio Vilko g. link A. Goštauto g.,54.68443044831516,25.260721096825073,0.03303594389824138
54.68453,25.26069,7490.0,59,3605.0,61.101694915254235,Geležinio Vilko g. link A. Goštauto g.,54.68452763517583,25.260689150968883,0.05926687899349172
54.68461,25.26092,33350.0,152,13340.0,87.76315789473684,Geležinio Vilko g. link A. Goštauto g.,54.68460508924653,25.26092060357925,0.26389191113924554
54.68463,25.30973,239.0,2,275.0,137.5,Olandų g. link Filaretų g. ( į centrą ),54.6846276280729,25.309730697177677,0.001891159423156812
54.68473,25.26121,30587.5,159,12235.0,76.9496855345912,Geležinio Vilko g. link A. Goštauto g.,54.68473286378143,25.261207709561155,0.24203279855987023
54.6848,25.26081,521.5,12,745.0,62.083333333333336,Geležinio Vilko g. link A. Goštauto g.,54.68479592522284,25.260805685169125,0.004126525686930031
54.6848,25.30995,48.0,3,60.0,20.0,Olandų g. link Filaretų g. ( į centrą ),54.68480455028461,25.30994680152339,0.00037981444481810446
54.68483,25.28944,80.0,1,80.0,80.0,Šventaragio g. link Katedros aikštės,54.68482558827476,25.289441883819407,0.0006330240746968408
54.68511,25.26173,1320.0,20,1320.0,66.0,Geležinio Vilko g. link A. Goštauto g.,54.6851056076135,25.261728570980473,0.010444897232497873
54.68511,25.26179,23654.0,167,11330.0,67.8443113772455,Geležinio Vilko g. link A. Goštauto g.,54.68511126111089,25.261786080644818,0.18716939328598842
54.68521,25.32243,387.5,3,155.0,51.666666666666664,S. Batoro g. link S. Batoro–Rudens g. sankryžos (iš centro),54.68520731906127,25.322427902652574,0.0030662103618128225
54.68522,25.26185,110.0,3,110.0,36.666666666666664,Geležinio Vilko g. link A. Goštauto g.,54.68521900063799,25.261854460953103,0.0008704081027081561
54.68536,25.26196,305.0,3,305.0,101.66666666666667,Geležinio Vilko g. link A. Goštauto g,54.685363803262156,25.261964837814144,0.0024134042847817057
54.68538,25.26199,1340.0,16,1340.0,83.75,Geležinio Vilko g. link A. Goštauto g.,54.6853775379693,25.261988230695735,0.010603153251172084
54.68563,25.2621,4308.5,110,5540.0,50.36363636363637,Geležinio Vilko g. link A. Goštauto g.,54.685629838197855,25.262103828515002,0.03409230282289173
54.68576,25.26662,2332.5,12,1575.0,131.25,V. Kudirkos g. link J. Jasinskio—Pamėnkalnio g.—V. Kudirkos g. sankryžos (važiuojant nuo Švitrigailos g.),54.68575606253655,25.266616861779912,0.018456608177879766
54.68615,25.32414,400.0,1,160.0,160.0,S. Batoro g. ties Rudens g.,54.686148455124886,25.32413552208496,0.003165120373484204
54.68624,25.26731,10547.5,62,4366.0,70.41935483870968,V. Kudirkos g. link J. Jasinskio—Pamėnkalnio g.—V. Kudirkos g. sankryžos (važiuojant nuo Švitrigailos g.),54.68623991797395,25.267308649278274,0.0834602678483116
54.68636,25.26742,806.5,14,715.0,51.07142857142857,V. Kudirkos g. link J. Jasinskio—Pamėnkalnio g.—V. Kudirkos g. sankryžos (važiuojant nuo Švitrigailos g.),54.68635526200526,25.26741894012452,0.0063816739530375265
54.6864,25.26202,1274.0,34,1820.0,53.529411764705884,Geležinio Vilko g. link A. Goštauto g. (iš centro),54.686395448342594,25.262022383966226,0.01008090838954719
54.68659,25.26201,8220.0,64,4170.0,65.15625,Geležinio Vilko g. link A. Goštauto g. (iš centro),54.68658770371567,25.262011654284446,0.06504322367510039
54.68678,25.26199,1284.5,41,1835.0,44.75609756097561,Geležinio Vilko g. link A. Goštauto g. (iš centro),54.686779958474546,25.26199019762511,0.01016399279935115
54.68694,25.26231,137.5,1,55.0,55.0,Geležinio Vilko g. ties Pakalnės g. (į centrą),54.68693926318711,25.26230916804367,0.0010880101283851952
54.68699,25.262,20125.0,92,8830.0,95.97826086956522,Geležinio Vilko g. link A. Goštauto g. (iš centro),54.686990818324915,25.262000926505838,0.159245118790924
54.68699,25.26228,15105.0,69,6120.0,88.69565217391305,Geležinio Vilko g. link A. Goštauto g. (į centrą),54.68699023653088,25.262282558536317,0.11952285810369725
54.68708,25.26196,2824.5,84,3765.0,44.82142857142857,"G. Vilko g,. link A. Goštauto g. estakados (link Giraitės žiedo)",54.68707656304498,25.26196353626821,0.022349706237265336
54.68713,25.26229,1442.0,11,710.0,64.54545454545455,Geležinio Vilko g. link A. Goštauto g. (į centrą),54.68712749176427,25.26229182200221,0.011410258946410555
54.6872,25.26199,1320.0,12,1320.0,110.0,Geležinio Vilko g. link A. Goštauto g. (iš centro),54.6872016761033,25.261990196832297,0.010444897232497873
54.68741,25.26201,2555.0,25,2555.0,102.2,Geležinio Vilko g. link A. Goštauto g. (iš centro),54.68740633182793,25.26201165426723,0.020217206385630352
54.6876,25.26201,74262.5,293,29705.0,101.38225255972696,Geležinio Vilko g. link A. Gošatuto g. (iš centro),54.68759858325213,25.262011654410532,0.5876243793396768
54.68799,25.26491,25225.0,127,10150.0,79.92125984251969,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.68799465185161,25.2649095518553,0.1996004035528476
54.68802,25.26465,31050.0,162,12885.0,79.53703703703704,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.68802120104263,25.26464647846019,0.24569246899171135
54.68802,25.26503,2962.5,9,1185.0,131.66666666666666,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.6880173164002,25.265033284546835,0.023441672766117385
54.68805,25.26446,2900.0,29,1160.0,40.0,J. Jasinskio g. link J. Jasinskio—Pamėnkalnio—V. Kudirkos g. sankryžos,54.68805160648895,25.26445676621059,0.02294712270776048
54.68806,25.26441,5233.5,122,7275.0,59.631147540983605,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.68806325926368,25.26440897392114,0.041411643686573955
54.68806,25.26443,1920.0,13,990.0,76.15384615384616,J. Jasinskio g. link J. Jasinskio—Pamėnkalnio—V. Kudirkos g. sankryžos,54.68805794239822,25.26443058567081,0.01519257779272418
54.68807,25.26449,10057.5,42,4215.0,100.35714285714286,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.68806726343372,25.264487244520378,0.07958299539079346
54.68808,25.26431,11391.5,243,15890.0,65.39094650205762,J. Jasinskio g. link J. Jasinskio g.—Pamėnkalnio g.—V. Kudirkos g. sankryžos,54.68807747734703,25.26431442827391,0.09013867183636327
54.68809,25.26419,23800.0,134,9775.0,72.94776119402985,J. Jasinskio g. link J. Jasinskio—Pamėnkalnio—V. Kudirkos g. sankryžos,54.68808919348581,25.26419397787585,0.18832466222231015
54.68812,25.2644,1263.5,21,1805.0,85.95238095238095,J. Jasinskio g. link J. Jasinskio—Pamėnkalnio—V. Kudirkos g. sankryžos,54.688123844941266,25.264404521346354,0.00999782397974323
54.68813,25.26424,26105.0,103,10910.0,105.92233009708738,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.68813184991161,25.264239639720284,0.20656366837451287
54.68814,25.26416,7430.5,138,10615.0,76.92028985507247,J. Jasinskio g. link J. Jasinskio—Pamėnkalnio—V. Kudirkos g. sankryžos,54.68813846583911,25.264161893014304,0.058796067337935944
54.68815,25.2641,6092.5,28,2500.0,89.28571428571429,J. Jasinskio g. link J. Jasinskio—Pamėnkalnio—V. Kudirkos g. sankryžos,54.688153094785626,25.26410219547867,0.048208739688631284
54.68816,25.26404,51095.0,181,20465.0,113.06629834254143,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.688155348041015,25.264044173088674,0.4043045637079385
54.68817,25.2639,6629.0,121,9470.0,78.26446280991736,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.688174125564295,25.263896354397573,0.05245395738956697
54.68819,25.30502,4371.6,35,2697.0,77.05714285714286,Olandų g. link Olandų žiedo,54.68818681165587,25.30501902619358,0.03459160056180887
54.6882,25.26263,557.5,15,745.0,49.666666666666664,J. Jasinskio g. link J. Jasinskio g.—Pamėnkalnio g.—V. Kudirkos g. sankryžos,54.68819981016424,25.262629130173824,0.00441138652054361
54.6882,25.26375,2020.0,27,2020.0,74.81481481481481,J. Jasinskio g. link J. Jasinskio—Pamėnkalnio—V. Kudirkos g. sankryžos,54.68820496083062,25.263754494122345,0.01598385788609523
54.68824,25.26348,1555.0,28,1555.0,55.535714285714285,J. Jasinskio g. link J. Jasinskio — Pamėnkalnio — V. Kudirkos g. sankryžos,54.68823596824517,25.26347554537492,0.012304405451919843
54.68828,25.28803,215.0,1,215.0,215.0,Arsenalo-Žygimantų-T. Vrublevskio g. sankryža,54.688276848627815,25.288034333851975,0.0017012522007477597
54.68879,25.26212,9876.5,76,4790.0,63.026315789473685,Geležinio Vilko g. link A. Goštauto g.,54.688788697843336,25.26212452957443,0.07815077842179186
54.68903,25.30426,12941.7,194,17976.0,92.65979381443299,Olandų g. link Olandų žiedo,54.68902990974125,25.304260860054058,0.10240509584380132
54.68907,25.30435,51628.5,184,20775.0,112.90760869565217,Olandų g. link Olandų žiedo,54.689071819922205,25.304352096103155,0.4085260430060731
54.6891,25.26238,329.0,8,470.0,58.75,Geležinio Vilko g. link A. Goštauto g.,54.68910371094957,25.262381403949963,0.002603311507190758
54.6891,25.28216,1175.0,6,1175.0,195.83333333333334,Tilto g. link T. Vrublevskio g. ,54.689099056127134,25.282161610581344,0.009297541097109849
54.68919,25.30436,46477.0,202,20725.0,102.5990099009901,Olandų g. link Olandų žiedo,54.68918526150766,25.30435630532383,0.3677632489960634
54.68923,25.30425,882.0,10,1260.0,126.0,Olandų g. link  Olandų žiedo,54.6892253244157,25.30424623815858,0.00697909042353267
54.68935,25.26228,1158.5,32,1655.0,51.71875,"G. Vilko g,. link A. Goštauto g. estakados (link Giraitės žiedo)",54.689353109537706,25.2622821879445,0.009166979881703625
54.68935,25.3043,7450.0,16,2980.0,186.25,Olandų g. link Olandų žiedo,54.689354002426356,25.304297199727525,0.0589503669561433
54.68959,25.30434,109937.5,387,44515.0,115.02583979328165,Olandų g. link Olandų žiedo,54.68959027633443,25.304335707215618,0.8699135526497992
54.68963,25.30424,550.0,1,220.0,220.0,Olandų g. link Filaretų g. (į centrą),54.68962940648352,25.304238998464076,0.004352040513540781
54.68965,25.30438,12190.0,173,9520.0,55.028901734104046,Olandų g. link Olandų žiedo,54.68964848959461,25.304379935941057,0.09645704338193112
54.68967,25.3043,1345.0,22,1510.0,68.63636363636364,Olandų g. link Olandų žiedo,54.68967031537068,25.304304130598112,0.010642717255840636
54.6897,25.30435,32519.5,448,42175.0,94.140625,Olandų g. link Olandų žiedo,54.68970210768614,25.30435285253808,0.25732032996379894
54.68988,25.30432,28234.5,191,18120.0,94.86910994764398,Olandų g. link Olandų žiedo,54.689875760632724,25.304321011632698,0.2234139779628494
54.69001,25.30436,98867.5,367,41155.0,112.13896457765668,Olandų g. link Olandų žiedo,54.69000658358608,25.304356941049427,0.7823188463136239
54.69006,25.30426,220.0,7,220.0,31.428571428571427,Olandų g. link  Olandų žiedo,54.690057466155324,25.304263589577015,0.0017408162054163123
54.69024,25.28393,160.0,2,160.0,80.0,Žygimantų g. link Žygimantų-T. Vrublrvskio-Arsenalo g. sankryžos,54.69024303764707,25.28393031016369,0.0012660481493936815
54.69031,25.30441,5244.5,89,5300.0,59.550561797752806,Olandų g. link Filaretų g.,54.690307389463634,25.30441288840022,0.04149868449684477
54.69034,25.30439,15450.0,70,8190.0,117.0,Olandų g. link Olandų žiedo,54.69034349628819,25.304392282134128,0.12225277442582738
54.69068,25.30451,32830.5,323,34965.0,108.25077399380805,Olandų g. link Filaretų g.,54.69068070852742,25.30451332218231,0.2597812110541829
54.69116,25.27532,895.0,8,895.0,111.875,A. Goštauo g. link Vilniaus g.,54.69115568850987,25.275320269636495,0.007081956835670907
54.69132,25.27464,28.0,1,40.0,40.0,A. Goštauo g. link Vilniaus g.,54.69131923735186,25.274637802214393,0.0002215584261438943
54.69164,25.28912,2220.0,12,960.0,80.0,Rinktinės g. link Rinktinės-Olimpiečių-Žvejų g. sankryžos,54.69164416933664,25.289118361238916,0.017566418072837334
54.69181,25.2694,854.0,29,1220.0,42.06896551724138,Lukiškių g. link Lukiškių–Gynėjų g. sankryžos,54.691806075378786,25.269402773935823,0.0067575319973887755
54.69221,25.28,49.0,1,70.0,70.0,Kalvarijų g. link Kalvarijų–Upės–Žvėjų g. sankryžos (nuo Konstitucijos pr.),54.69220753997388,25.280000729288034,0.000387727245751815
